PROJID= 39308595 SRC= SN 2000H (ra,dec)=( 102.782 , 12.922 ) deg | MJD= 59325.000192 - 59325.003944 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0700+1709 (ra,dec)=( 105.006 , 17.156 ) deg | MJD= 59325.003944 - 59325.004925 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0745+1011 (ra,dec)=( 116.388 , 10.187 ) deg | MJD= 59325.004925 - 59325.006367 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2017hyh (ra,dec)=( 107.671 , 6.461 ) deg | MJD= 59325.006367 - 59325.010292 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0745+1011 (ra,dec)=( 116.388 , 10.187 ) deg | MJD= 59325.010292 - 59325.011446 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0757+0956 (ra,dec)=( 119.278 , 9.943 ) deg | MJD= 59325.011446 - 59325.012370 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2000fn (ra,dec)=( 121.741 , 8.005 ) deg | MJD= 59325.012370 - 59325.016179 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0757+0956 (ra,dec)=( 119.278 , 9.943 ) deg | MJD= 59325.016179 - 59325.017218 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0811+0146 (ra,dec)=( 122.861 , 1.781 ) deg | MJD= 59325.017218 - 59325.018314 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2006jd (ra,dec)=( 120.531 , 0.809 ) deg | MJD= 59325.018314 - 59325.022123 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0811+0146 (ra,dec)=( 122.861 , 1.781 ) deg | MJD= 59325.022123 - 59325.023046 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2007ay (ra,dec)=( 124.312 , 1.202 ) deg | MJD= 59325.023046 - 59325.026855 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0811+0146 (ra,dec)=( 122.861 , 1.781 ) deg | MJD= 59325.026855 - 59325.027779 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0825+0309 (ra,dec)=( 126.460 , 3.157 ) deg | MJD= 59325.027779 - 59325.028703 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= PSN J08181390 (ra,dec)=( 124.558 , 4.765 ) deg | MJD= 59325.028703 - 59325.032512 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
