PROJID= 39307599 SRC= R67_FRB2020112 (ra,dec)=( 77.014 , 26.061 ) deg | MJD= 59318.001322 - 59318.002707 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= J0509+3528 (ra,dec)=( 77.274 , 35.471 ) deg | MJD= 59318.002707 - 59318.003746 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= R67_FRB2020112 (ra,dec)=( 77.014 , 26.061 ) deg | MJD= 59318.003746 - 59318.005131 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= R67_FRB2020112 (ra,dec)=( 77.014 , 26.061 ) deg | MJD= 59318.005131 - 59318.006516 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= R67_FRB2020112 (ra,dec)=( 77.014 , 26.061 ) deg | MJD= 59318.006516 - 59318.007902 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= R67_FRB2020112 (ra,dec)=( 77.014 , 26.061 ) deg | MJD= 59318.007902 - 59318.009286 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= R67_FRB2020112 (ra,dec)=( 77.014 , 26.061 ) deg | MJD= 59318.009286 - 59318.010672 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307599 SRC= J0509+3528 (ra,dec)=( 77.274 , 35.471 ) deg | MJD= 59318.010672 - 59318.011711 | NANT= 26  6GHz 2 [4488.0, 5488.0]
PROJID= 39307543 SRC= 0521+166=3C138 (ra,dec)=( 80.291 , 16.639 ) deg | MJD= 59318.011746 - 59318.012414 | NANT= 26  15GHz 2 [15728.0, 16728.0]
PROJID= 39307543 SRC= 0521+166=3C138 (ra,dec)=( 80.291 , 16.639 ) deg | MJD= 59318.012414 - 59318.013107 | NANT= 26  10GHz 2 [8972.0, 9100.0]
PROJID= 39307543 SRC= 0521+166=3C138 (ra,dec)=( 80.291 , 16.639 ) deg | MJD= 59318.013107 - 59318.013155 | NANT= 26  10GHz 2 [8972.0, 9100.0]
PROJID= 39307543 SRC= 0521+166=3C138 (ra,dec)=( 80.291 , 16.639 ) deg | MJD= 59318.013155 - 59318.013386 | NANT= 26  10GHz 2 [8972.0, 9100.0]
PROJID= 39307543 SRC= 0521+166=3C138 (ra,dec)=( 80.291 , 16.639 ) deg | MJD= 59318.020032 - 59318.023495 | NANT= 26  15GHz 2 [15728.0, 16728.0]
PROJID= 39307543 SRC= J0609-1542 (ra,dec)=( 92.421 , -15.711 ) deg | MJD= 59318.023495 - 59318.024237 | NANT= 26  10GHz 2 [8972.0, 9100.0]
PROJID= 39307543 SRC= J0609-1542 (ra,dec)=( 92.421 , -15.711 ) deg | MJD= 59318.024237 - 59318.024469 | NANT= 26  10GHz 2 [8972.0, 9100.0]
PROJID= 39307543 SRC= J0609-1542 (ra,dec)=( 92.421 , -15.711 ) deg | MJD= 59318.026612 - 59318.027189 | NANT= 26  15GHz 2 [15728.0, 16728.0]
PROJID= 39307543 SRC= ID391-ID392 (ra,dec)=( 90.039 , -20.138 ) deg | MJD= 59318.027189 - 59318.030652 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= J0608-2220 (ra,dec)=( 92.249 , -22.339 ) deg | MJD= 59318.030652 - 59318.031344 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= ID391-ID392 (ra,dec)=( 90.039 , -20.138 ) deg | MJD= 59318.031344 - 59318.034807 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= J0608-2220 (ra,dec)=( 92.249 , -22.339 ) deg | MJD= 59318.034807 - 59318.035499 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= ID391-ID392 (ra,dec)=( 90.039 , -20.138 ) deg | MJD= 59318.035499 - 59318.038962 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= J0608-2220 (ra,dec)=( 92.249 , -22.339 ) deg | MJD= 59318.038962 - 59318.039655 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= ID391-ID392 (ra,dec)=( 90.039 , -20.138 ) deg | MJD= 59318.039655 - 59318.043117 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= J0608-2220 (ra,dec)=( 92.249 , -22.339 ) deg | MJD= 59318.043117 - 59318.043810 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= ID391-ID392 (ra,dec)=( 90.039 , -20.138 ) deg | MJD= 59318.043810 - 59318.047273 | NANT= 26  15GHz 2 [15584.0, 16584.0]
PROJID= 39307543 SRC= J0608-2220 (ra,dec)=( 92.249 , -22.339 ) deg | MJD= 59318.047273 - 59318.047965 | NANT= 26  15GHz 2 [15584.0, 16584.0]
