PROJID= Unknown SRC= 3C84 (ra,dec)=( 49.951 , 41.512 ) deg | MJD= 59326.000027 - 59326.000258 | NANT= 27  10GHz 2 [8888.0, 8916.0]
PROJID= 39308595 SRC= 3C147 (ra,dec)=( 85.651 , 49.852 ) deg | MJD= 59326.001825 - 59326.008058 | NANT= 27  6GHz 2 [4448.0, 4576.0]
PROJID= 39308595 SRC= 3C147 (ra,dec)=( 85.651 , 49.852 ) deg | MJD= 59326.008058 - 59326.008751 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= 3C147 (ra,dec)=( 85.651 , 49.852 ) deg | MJD= 59326.008751 - 59326.009097 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= 3C147 (ra,dec)=( 85.651 , 49.852 ) deg | MJD= 59326.009097 - 59326.011521 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= 3C147 (ra,dec)=( 85.651 , 49.852 ) deg | MJD= 59326.011521 - 59326.013944 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0920+4441 (ra,dec)=( 140.244 , 44.698 ) deg | MJD= 59326.013944 - 59326.016427 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2006jc (ra,dec)=( 139.337 , 41.909 ) deg | MJD= 59326.016427 - 59326.020235 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0920+4441 (ra,dec)=( 140.244 , 44.698 ) deg | MJD= 59326.020235 - 59326.021274 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0956+2515 (ra,dec)=( 149.208 , 25.254 ) deg | MJD= 59326.021274 - 59326.023005 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2008ht (ra,dec)=( 141.098 , 28.295 ) deg | MJD= 59326.023005 - 59326.026814 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0956+2515 (ra,dec)=( 149.208 , 25.254 ) deg | MJD= 59326.026814 - 59326.027911 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
