PROJID= 39308560 SRC= BB004 (ra,dec)=( 141.731 , 45.076 ) deg | MJD= 59330.003704 - 59330.007767 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308560 SRC= BB004 (ra,dec)=( 141.731 , 45.076 ) deg | MJD= 59330.007767 - 59330.011830 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308560 SRC= J0909+4253 (ra,dec)=( 137.390 , 42.896 ) deg | MJD= 59330.011830 - 59330.012488 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308560 SRC= BB004 (ra,dec)=( 141.731 , 45.076 ) deg | MJD= 59330.012488 - 59330.016550 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308560 SRC= BB004 (ra,dec)=( 141.731 , 45.076 ) deg | MJD= 59330.016550 - 59330.020613 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308560 SRC= BB004 (ra,dec)=( 141.731 , 45.076 ) deg | MJD= 59330.020613 - 59330.024677 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308560 SRC= J0909+4253 (ra,dec)=( 137.390 , 42.896 ) deg | MJD= 59330.024677 - 59330.025334 | NANT= 26  1.5GHz 2 [1087.999999996616, 887.999999996616]
PROJID= 39308595 SRC= J0902-1415 (ra,dec)=( 135.570 , -14.259 ) deg | MJD= 59330.030194 - 59330.036427 | NANT= 27  6GHz 2 [4448.0, 4576.0]
PROJID= 39308595 SRC= J0902-1415 (ra,dec)=( 135.570 , -14.259 ) deg | MJD= 59330.036427 - 59330.037119 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0902-1415 (ra,dec)=( 135.570 , -14.259 ) deg | MJD= 59330.037119 - 59330.037466 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0902-1415 (ra,dec)=( 135.570 , -14.259 ) deg | MJD= 59330.037466 - 59330.038158 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2007rb (ra,dec)=( 141.798 , -11.638 ) deg | MJD= 59330.038158 - 59330.041967 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0902-1415 (ra,dec)=( 135.570 , -14.259 ) deg | MJD= 59330.041967 - 59330.043006 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0943-0819 (ra,dec)=( 145.904 , -8.325 ) deg | MJD= 59330.043006 - 59330.044160 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2006ba (ra,dec)=( 145.806 , -9.615 ) deg | MJD= 59330.044160 - 59330.047854 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0943-0819 (ra,dec)=( 145.904 , -8.325 ) deg | MJD= 59330.047854 - 59330.048777 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1039-1541 (ra,dec)=( 159.778 , -15.685 ) deg | MJD= 59330.048777 - 59330.050162 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2012hf (ra,dec)=( 164.239 , -14.294 ) deg | MJD= 59330.050162 - 59330.053971 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1039-1541 (ra,dec)=( 159.778 , -15.685 ) deg | MJD= 59330.053971 - 59330.055010 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1024-0052 (ra,dec)=( 156.123 , -0.882 ) deg | MJD= 59330.055010 - 59330.056395 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2005bf (ra,dec)=( 155.987 , -3.191 ) deg | MJD= 59330.056395 - 59330.060089 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1024-0052 (ra,dec)=( 156.123 , -0.882 ) deg | MJD= 59330.060089 - 59330.061128 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2005O (ra,dec)=( 160.576 , -0.378 ) deg | MJD= 59330.061128 - 59330.064937 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1024-0052 (ra,dec)=( 156.123 , -0.882 ) deg | MJD= 59330.064937 - 59330.065976 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2012cw (ra,dec)=( 153.450 , 3.434 ) deg | MJD= 59330.065976 - 59330.069785 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1024-0052 (ra,dec)=( 156.123 , -0.882 ) deg | MJD= 59330.069785 - 59330.070823 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0925+0019 (ra,dec)=( 141.283 , 0.321 ) deg | MJD= 59330.070823 - 59330.072093 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2013bk (ra,dec)=( 145.198 , -5.437 ) deg | MJD= 59330.072093 - 59330.075902 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0925+0019 (ra,dec)=( 141.283 , 0.321 ) deg | MJD= 59330.075902 - 59330.076941 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2003I (ra,dec)=( 141.873 , 3.929 ) deg | MJD= 59330.076941 - 59330.080750 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0925+0019 (ra,dec)=( 141.283 , 0.321 ) deg | MJD= 59330.080750 - 59330.081789 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2002au (ra,dec)=( 143.657 , 5.838 ) deg | MJD= 59330.081789 - 59330.085598 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0925+0019 (ra,dec)=( 141.283 , 0.321 ) deg | MJD= 59330.085598 - 59330.086637 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0954+1743 (ra,dec)=( 148.737 , 17.725 ) deg | MJD= 59330.086637 - 59330.088021 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2010am (ra,dec)=( 143.257 , 15.819 ) deg | MJD= 59330.088021 - 59330.092004 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0954+1743 (ra,dec)=( 148.737 , 17.725 ) deg | MJD= 59330.092004 - 59330.093216 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2012il (ra,dec)=( 146.554 , 19.841 ) deg | MJD= 59330.093216 - 59330.097025 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J0954+1743 (ra,dec)=( 148.737 , 17.725 ) deg | MJD= 59330.097025 - 59330.098064 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1016+2037 (ra,dec)=( 154.185 , 20.630 ) deg | MJD= 59330.098064 - 59330.099218 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2007ag (ra,dec)=( 150.400 , 21.612 ) deg | MJD= 59330.099218 - 59330.103027 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1016+2037 (ra,dec)=( 154.185 , 20.630 ) deg | MJD= 59330.103027 - 59330.104123 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2013ge (ra,dec)=( 158.702 , 21.662 ) deg | MJD= 59330.104123 - 59330.108048 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1016+2037 (ra,dec)=( 154.185 , 20.630 ) deg | MJD= 59330.108048 - 59330.109202 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1051+2119 (ra,dec)=( 162.953 , 21.331 ) deg | MJD= 59330.109202 - 59330.110645 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2003aa (ra,dec)=( 161.653 , 13.759 ) deg | MJD= 59330.110645 - 59330.114685 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1051+2119 (ra,dec)=( 162.953 , 21.331 ) deg | MJD= 59330.114685 - 59330.115781 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1118+1234 (ra,dec)=( 169.739 , 12.578 ) deg | MJD= 59330.115781 - 59330.117166 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= SN 2003L (ra,dec)=( 165.801 , 11.077 ) deg | MJD= 59330.117166 - 59330.120975 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= J1118+1234 (ra,dec)=( 169.739 , 12.578 ) deg | MJD= 59330.120975 - 59330.122014 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= 3C286 (ra,dec)=( 202.785 , 30.509 ) deg | MJD= 59330.122014 - 59330.124438 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308595 SRC= 3C286 (ra,dec)=( 202.785 , 30.509 ) deg | MJD= 59330.124438 - 59330.126862 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1331+3030 (ra,dec)=( 202.785 , 30.509 ) deg | MJD= 59330.126888 - 59330.128697 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1331+3030 (ra,dec)=( 202.785 , 30.509 ) deg | MJD= 59330.128697 - 59330.129043 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1331+3030 (ra,dec)=( 202.785 , 30.509 ) deg | MJD= 59330.129043 - 59330.134238 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1035+5628 (ra,dec)=( 158.779 , 56.480 ) deg | MJD= 59330.134238 - 59330.136673 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1015+5944 (ra,dec)=( 153.921 , 59.746 ) deg | MJD= 59330.136673 - 59330.139328 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1049+4422 (ra,dec)=( 162.397 , 44.368 ) deg | MJD= 59330.139328 - 59330.142560 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1054+5521 (ra,dec)=( 163.502 , 55.365 ) deg | MJD= 59330.142560 - 59330.145446 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
PROJID= 39308403 SRC= J1035+5628 (ra,dec)=( 158.779 , 56.480 ) deg | MJD= 59330.145446 - 59330.146992 | NANT= 27  None 4 [9976.0, 9976.0, 7976.0, 7976.0]
